"","district","col_date","wnv_result","pool_size","year","col_year","doy","weeknum","strata","districtnum","dminus","est"
"5741","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5742","brookings",2007-07-01,0,6,2007,2007,182,26,101,3,-4.82275796245889,0.0101225170299626
"5743","brookings",2017-07-10,0,13,2017,2017,191,28,101,3,4.17724203754111,0.021439166411463
"5744","brookings",2016-07-22,0,14,2016,2016,204,29,101,3,17.1772420375411,0.108878264804846
"5745","brookings",2010-06-20,0,11,2010,2010,171,25,101,3,-15.8227579624589,0.00331778635905475
"5746","brookings",2010-06-20,0,6,2010,2010,171,25,101,3,-15.8227579624589,0.00331778635905475
"5747","brookings",2013-07-16,0,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5748","brookings",2016-07-22,0,10,2016,2016,204,29,101,3,17.1772420375411,0.108878264804846
"5749","brookings",2015-06-17,0,50,2015,2015,168,24,101,3,-18.8227579624589,0.00276348503937893
"5750","brookings",2013-07-16,0,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5751","brookings",2013-07-16,1,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5752","brookings",2016-07-20,0,7,2016,2016,202,29,101,3,15.1772420375411,0.0983016058281194
"5753","brookings",2016-07-08,0,38,2016,2016,190,27,101,3,3.17724203754111,0.0521449454802127
"5754","brookings",2017-07-20,0,4,2017,2017,201,29,101,3,14.1772420375411,0.0355915586928745
"5755","brookings",2013-07-26,0,50,2013,2013,207,29,101,3,20.1772420375411,0.141038746691357
"5756","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5757","brookings",2013-07-16,0,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5758","brookings",2015-06-17,0,3,2015,2015,168,24,101,3,-18.8227579624589,0.00276348503937893
"5759","brookings",2015-06-17,0,1,2015,2015,168,24,101,3,-18.8227579624589,0.00276348503937893
"5760","brookings",2015-06-17,0,1,2015,2015,168,24,101,3,-18.8227579624589,0.00276348503937893
"5761","brookings",2016-07-20,1,18,2016,2016,202,29,101,3,15.1772420375411,0.0983016058281194
"5762","brookings",2013-07-16,0,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5763","brookings",2013-07-16,1,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5764","brookings",2013-07-16,0,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5765","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5766","brookings",2013-07-19,0,50,2013,2013,200,28,101,3,13.1772420375411,0.0971282536119451
"5767","brookings",2013-07-19,0,50,2013,2013,200,28,101,3,13.1772420375411,0.0971282536119451
"5768","brookings",2016-07-05,0,7,2016,2016,187,27,101,3,0.177242037541106,0.044312761655695
"5769","brookings",2017-07-24,0,4,2017,2017,205,30,101,3,18.1772420375411,0.0434873648110184
"5770","brookings",2013-07-16,0,16,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5771","brookings",2013-07-16,1,50,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5772","brookings",2010-06-21,0,8,2010,2010,172,25,101,3,-14.8227579624589,0.00347538892677601
"5773","brookings",2010-06-21,0,33,2010,2010,172,25,101,3,-14.8227579624589,0.00347538892677601
"5774","brookings",2007-07-13,0,50,2007,2007,194,27,101,3,7.17724203754111,0.0183137425706175
"5775","brookings",2013-07-16,0,4,2013,2013,197,28,101,3,10.1772420375411,0.0823548431712894
"5776","brookings",2018-07-10,0,50,2018,2018,191,27,101,3,4.17724203754111,0.0236991905133564
"5777","brookings",2008-07-15,0,13,2008,2008,197,28,101,3,10.1772420375411,0.0144807926004139
"5778","brookings",2019-06-23,0,50,2019,2019,174,25,101,3,-12.8227579624589,0.00231623118723329
"5779","brookings",2018-07-10,0,50,2018,2018,191,27,101,3,4.17724203754111,0.0236991905133564
"5780","brookings",2006-06-27,0,7,2006,2006,178,26,101,3,-8.82275796245889,0.0211870792569121
"5781","brookings",2015-07-22,0,50,2015,2015,203,29,101,3,16.1772420375411,0.0170775495213766
"5782","brookings",2007-06-15,0,18,2007,2007,166,23,101,3,-20.8227579624589,0.00456656381562431
"5783","brookings",2018-07-13,0,50,2018,2018,194,27,101,3,7.17724203754111,0.0267852390766489
"5784","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5785","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5786","brookings",2007-07-09,0,5,2007,2007,190,27,101,3,3.17724203754111,0.0150380459731503
"5787","brookings",2010-06-22,0,17,2010,2010,173,25,101,3,-13.8227579624589,0.00364045063805976
"5788","brookings",2010-06-22,0,6,2010,2010,173,25,101,3,-13.8227579624589,0.00364045063805976
"5789","brookings",2010-06-22,0,2,2010,2010,173,25,101,3,-13.8227579624589,0.00364045063805976
"5790","brookings",2010-07-01,0,441,2010,2010,182,26,101,3,-4.82275796245889,0.00552517360420839
"5791","brookings",2010-07-01,0,154,2010,2010,182,26,101,3,-4.82275796245889,0.00552517360420839
"5792","brookings",2013-07-26,0,50,2013,2013,207,29,101,3,20.1772420375411,0.141038746691357
"5793","brookings",2013-07-20,0,50,2013,2013,201,28,101,3,14.1772420375411,0.102556180518227
"5794","brookings",2007-07-08,0,50,2007,2007,189,27,101,3,2.17724203754111,0.0143137211902478
"5795","brookings",2011-07-22,0,50,2011,2011,203,29,101,3,16.1772420375411,0.00257228616416194
"5796","brookings",2013-07-20,1,50,2013,2013,201,28,101,3,14.1772420375411,0.102556180518227
"5797","brookings",2010-07-14,0,82,2010,2010,195,28,101,3,8.17724203754111,0.0100753937819264
"5798","brookings",2008-07-28,0,50,2008,2008,210,30,101,3,23.1772420375411,0.0291662460582759
"5799","brookings",2013-07-26,0,50,2013,2013,207,29,101,3,20.1772420375411,0.141038746691357
"5800","brookings",2009-07-29,0,34,2009,2009,210,30,101,3,23.1772420375411,0.0215220559370498
"5801","brookings",2009-07-29,0,11,2009,2009,210,30,101,3,23.1772420375411,0.0215220559370498
"5802","brookings",2018-07-23,0,50,2018,2018,204,29,101,3,17.1772420375411,0.0401495192845353
"5803","brookings",2013-07-24,0,11,2013,2013,205,29,101,3,18.1772420375411,0.127026881727107
"5804","brookings",2014-07-05,0,19,2014,2014,186,26,101,3,-0.822757962458894,0.00972330105823044
"5805","brookings",2016-07-12,0,50,2016,2016,194,28,101,3,7.17724203754111,0.064634070890222
"5806","brookings",2017-07-19,1,49,2017,2017,200,29,101,3,13.1772420375411,0.0338443749400733
"5807","brookings",2014-07-28,0,50,2014,2014,209,30,101,3,22.1772420375411,0.0339463933052712
"5808","brookings",2018-07-11,0,50,2018,2018,192,27,101,3,5.17724203754111,0.0246872523148437
"5809","brookings",2019-06-16,0,50,2019,2019,167,24,101,3,-19.8227579624589,0.00155683935506192
"5810","brookings",2019-06-16,0,50,2019,2019,167,24,101,3,-19.8227579624589,0.00155683935506192
"5811","brookings",2007-06-19,0,50,2007,2007,170,24,101,3,-16.8227579624589,0.00557419469181462
"5812","brookings",2016-07-15,0,28,2016,2016,197,28,101,3,10.1772420375411,0.0757732242006462
"5813","brookings",2007-06-24,0,30,2007,2007,175,25,101,3,-11.8227579624589,0.00714963872355575
"5814","brookings",2010-06-24,0,1,2010,2010,175,25,101,3,-11.8227579624589,0.00399436918683263
"5815","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5816","brookings",2013-07-05,0,50,2013,2013,186,26,101,3,-0.822757962458894,0.0441391041325164
"5817","brookings",2014-07-16,0,12,2014,2014,197,28,101,3,10.1772420375411,0.0177464173744093
"5818","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5819","brookings",2018-07-24,0,50,2018,2018,205,29,101,3,18.1772420375411,0.0417940648208895
"5820","brookings",2016-07-01,0,16,2016,2016,183,26,101,3,-3.82275796245889,0.0356008346327311
"5821","brookings",2013-07-21,0,50,2013,2013,202,29,101,3,15.1772420375411,0.10825107357421
"5822","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5823","brookings",2013-07-17,1,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5824","brookings",2018-07-02,0,50,2018,2018,183,26,101,3,-3.82275796245889,0.0170702701871193
"5825","brookings",2014-07-24,0,50,2014,2014,205,29,101,3,18.1772420375411,0.0273800235160058
"5826","brookings",2013-07-18,0,50,2013,2013,199,28,101,3,12.1772420375411,0.0919581704976271
"5827","brookings",2013-07-06,0,50,2013,2013,187,26,101,3,0.177242037541106,0.0467591404029458
"5828","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5829","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5830","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5831","brookings",2013-07-17,1,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5832","brookings",2014-06-13,0,4,2014,2014,164,23,101,3,-22.8227579624589,0.00289161020211003
"5833","brookings",2015-06-22,0,24,2015,2015,173,25,101,3,-13.8227579624589,0.0035891357000966
"5834","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5835","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5836","brookings",2006-06-23,0,26,2006,2006,174,25,101,3,-12.8227579624589,0.0166899174484156
"5837","brookings",2010-07-21,0,141,2010,2010,202,29,101,3,15.1772420375411,0.0139041601403153
"5838","brookings",2013-07-17,1,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5839","brookings",2011-07-23,0,8,2011,2011,204,29,101,3,17.1772420375411,0.00270757021097491
"5840","brookings",2011-07-23,0,32,2011,2011,204,29,101,3,17.1772420375411,0.00270757021097491
"5841","brookings",2008-07-16,0,50,2008,2008,198,28,101,3,11.1772420375411,0.0152872635102402
"5842","brookings",2013-07-21,1,50,2013,2013,202,29,101,3,15.1772420375411,0.10825107357421
"5843","brookings",2010-06-25,0,10,2010,2010,176,25,101,3,-10.8227579624589,0.00418397609478452
"5844","brookings",2012-05-15,0,50,2012,2012,136,20,101,3,-50.8227579624589,0.00185210754338749
"5845","brookings",2015-07-11,0,10,2015,2015,192,27,101,3,5.17724203754111,0.00966330563538548
"5846","brookings",2018-07-31,0,50,2018,2018,212,30,101,3,25.1772420375411,0.0552371796225844
"5847","brookings",2015-06-04,0,50,2015,2015,155,22,101,3,-31.8227579624589,0.0013993628456794
"5848","brookings",2007-06-30,0,43,2007,2007,181,25,101,3,-5.82275796245889,0.0096326388891307
"5849","brookings",2007-06-26,0,50,2007,2007,177,25,101,3,-9.82275796245889,0.00789720104573947
"5850","brookings",2008-07-16,0,1,2008,2008,198,28,101,3,11.1772420375411,0.0152872635102402
"5851","brookings",2018-06-19,0,50,2018,2018,170,24,101,3,-16.8227579624589,0.00997782644479393
"5852","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5853","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5854","brookings",2011-07-24,0,50,2011,2011,205,30,101,3,18.1772420375411,0.0028499489115411
"5855","brookings",2013-07-11,0,50,2013,2013,192,27,101,3,5.17724203754111,0.0622213540117393
"5856","brookings",2011-06-30,0,1,2011,2011,181,26,101,3,-5.82275796245889,0.000831860755323662
"5857","brookings",2011-07-24,0,22,2011,2011,205,30,101,3,18.1772420375411,0.0028499489115411
"5858","brookings",2007-07-01,0,50,2007,2007,182,26,101,3,-4.82275796245889,0.0101225170299626
"5859","brookings",2013-07-10,0,50,2013,2013,191,27,101,3,4.17724203754111,0.0587883616581142
"5860","brookings",2013-07-10,0,50,2013,2013,191,27,101,3,4.17724203754111,0.0587883616581142
"5861","brookings",2007-07-01,0,50,2007,2007,182,26,101,3,-4.82275796245889,0.0101225170299626
"5862","brookings",2007-07-01,0,50,2007,2007,182,26,101,3,-4.82275796245889,0.0101225170299626
"5863","brookings",2013-07-19,0,50,2013,2013,200,28,101,3,13.1772420375411,0.0971282536119451
"5864","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5865","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5866","brookings",2013-07-17,0,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5867","brookings",2016-07-27,0,50,2016,2016,209,30,101,3,22.1772420375411,0.139760827854592
"5868","brookings",2016-07-27,0,28,2016,2016,209,30,101,3,22.1772420375411,0.139760827854592
"5869","brookings",2016-07-29,0,50,2016,2016,211,30,101,3,24.1772420375411,0.154036221260934
"5870","brookings",2016-07-29,0,50,2016,2016,211,30,101,3,24.1772420375411,0.154036221260934
"5871","brookings",2016-07-29,1,50,2016,2016,211,30,101,3,24.1772420375411,0.154036221260934
"5872","brookings",2016-07-29,0,44,2016,2016,211,30,101,3,24.1772420375411,0.154036221260934
"5873","brookings",2016-07-28,0,35,2016,2016,210,30,101,3,23.1772420375411,0.146754859853605
"5874","brookings",2013-07-17,1,50,2013,2013,198,28,101,3,11.1772420375411,0.0870367587225126
"5875","brookings",2007-06-13,0,37,2007,2007,164,23,101,3,-22.8227579624589,0.0041329717796211
"5876","brookings",2016-07-29,0,31,2016,2016,211,30,101,3,24.1772420375411,0.154036221260934
"5877","brookings",2017-07-07,0,2,2017,2017,188,27,101,3,1.17724203754111,0.0183915599924243
"5878","brookings",2008-06-19,0,1,2008,2008,171,24,101,3,-15.8227579624589,0.00350256795208091
"5879","brookings",2008-06-19,0,11,2008,2008,171,24,101,3,-15.8227579624589,0.00350256795208091
"5880","brookings",2013-06-17,0,50,2013,2013,168,24,101,3,-18.8227579624589,0.0153281396588104
"5881","brookings",2012-07-12,0,4,2012,2012,194,28,101,3,7.17724203754111,0.0509450879205078
"5882","brookings",2019-07-06,0,50,2019,2019,187,26,101,3,0.177242037541106,0.00483864855578065
"5883","brookings",2016-07-26,0,8,2016,2016,208,30,101,3,21.1772420375411,0.133048141516575
"5884","brookings",2018-07-26,0,50,2018,2018,207,29,101,3,20.1772420375411,0.0452783419250803
"5885","brookings",2012-07-12,0,3,2012,2012,194,28,101,3,7.17724203754111,0.0509450879205078
"5886","brookings",2016-07-27,0,10,2016,2016,209,30,101,3,22.1772420375411,0.139760827854592
"5887","brookings",2013-07-26,0,50,2013,2013,207,29,101,3,20.1772420375411,0.141038746691357
"5888","brookings",2016-07-07,0,13,2016,2016,189,27,101,3,2.17724203754111,0.0493987813351853
"5889","brookings",2011-07-27,0,24,2011,2011,208,30,101,3,21.1772420375411,0.00332344780635913
"5890","brookings",2013-07-26,1,50,2013,2013,207,29,101,3,20.1772420375411,0.141038746691357
"5891","brookings",2017-07-24,0,2,2017,2017,205,30,101,3,18.1772420375411,0.0434873648110184
"5892","brookings",2018-05-23,1,50,2018,2018,143,20,101,3,-43.8227579624589,0.00324449324814895
"5893","brookings",2013-07-19,0,50,2013,2013,200,28,101,3,13.1772420375411,0.0971282536119451
"5894","brookings",2010-06-30,0,50,2010,2010,181,26,101,3,-5.82275796245889,0.00527510908156923
"5895","brookings",2015-07-22,0,50,2015,2015,203,29,101,3,16.1772420375411,0.0170775495213766
"5896","brookings",2015-07-22,0,33,2015,2015,203,29,101,3,16.1772420375411,0.0170775495213766
"5897","brookings",2014-06-15,0,1,2014,2014,166,24,101,3,-20.8227579624589,0.00322956045224702
"5898","brookings",2019-07-08,0,50,2019,2019,189,27,101,3,2.17724203754111,0.00541828767946082
"5899","brookings",2010-06-30,0,13,2010,2010,181,26,101,3,-5.82275796245889,0.00527510908156923
"5900","brookings",2018-06-12,0,50,2018,2018,163,23,101,3,-23.8227579624589,0.00746251121699917
"5901","brookings",2011-07-27,0,50,2011,2011,208,30,101,3,21.1772420375411,0.00332344780635913
"5902","brookings",2019-07-11,0,50,2019,2019,192,27,101,3,5.17724203754111,0.00641964635396682
"5903","brookings",2013-07-26,0,37,2013,2013,207,29,101,3,20.1772420375411,0.141038746691357
"5904","brookings",2011-07-14,0,36,2011,2011,195,28,101,3,8.17724203754111,0.00170663717335109
"5905","brookings",2018-06-04,0,50,2018,2018,155,22,101,3,-31.8227579624589,0.00535027746146748
"5906","brookings",2013-07-19,0,50,2013,2013,200,28,101,3,13.1772420375411,0.0971282536119451
"5907","brookings",2008-07-24,0,4,2008,2008,206,29,101,3,19.1772420375411,0.0235406268211905
"5908","brookings",2011-07-19,0,47,2011,2011,200,29,101,3,13.1772420375411,0.0022055700888357
"5909","brookings",2011-07-19,0,20,2011,2011,200,29,101,3,13.1772420375411,0.0022055700888357
"5910","brookings",2018-06-18,0,50,2018,2018,169,24,101,3,-17.8227579624589,0.00957270405020051
"5911","brookings",2016-07-13,0,21,2016,2016,195,28,101,3,8.17724203754111,0.0681664570700467
"5912","brookings",2013-07-24,0,50,2013,2013,205,29,101,3,18.1772420375411,0.127026881727107
"5913","brookings",2018-06-19,0,50,2018,2018,170,24,101,3,-16.8227579624589,0.00997782644479393
"5914","brookings",2016-07-14,1,33,2016,2016,196,28,101,3,9.17724203754111,0.0718770606239747
"5915","brookings",2016-06-14,0,11,2016,2016,166,24,101,3,-20.8227579624589,0.0138156190571347
"5916","brookings",2013-07-31,0,50,2013,2013,212,30,101,3,25.1772420375411,0.181733464480669
"5917","brookings",2017-07-25,1,50,2017,2017,206,30,101,3,19.1772420375411,0.0457088073759868
"5918","brookings",2016-07-11,0,50,2016,2016,193,28,101,3,6.17724203754111,0.0612726966460944
"5919","brookings",2013-07-20,0,50,2013,2013,201,28,101,3,14.1772420375411,0.102556180518227
"5920","brookings",2016-07-11,0,9,2016,2016,193,28,101,3,6.17724203754111,0.0612726966460944
"5921","brookings",2007-07-10,0,50,2007,2007,191,27,101,3,4.17724203754111,0.0157984366698725
"5922","brookings",2011-07-15,0,16,2011,2011,196,28,101,3,9.17724203754111,0.00179647620901656
"5923","brookings",2013-07-31,0,50,2013,2013,212,30,101,3,25.1772420375411,0.181733464480669
"5924","brookings",2009-07-31,0,50,2009,2009,212,30,101,3,25.1772420375411,0.0239766009236532
"5925","brookings",2009-07-31,0,50,2009,2009,212,30,101,3,25.1772420375411,0.0239766009236532
"5926","brookings",2019-06-14,0,50,2019,2019,165,23,101,3,-21.8227579624589,0.00138971414476952
"5927","brookings",2013-06-28,0,50,2013,2013,179,25,101,3,-7.82275796245889,0.029365617745449
"5928","brookings",2013-06-28,0,39,2013,2013,179,25,101,3,-7.82275796245889,0.029365617745449
"5929","brookings",2013-07-19,0,50,2013,2013,200,28,101,3,13.1772420375411,0.0971282536119451
"5930","brookings",2013-07-21,0,50,2013,2013,202,29,101,3,15.1772420375411,0.10825107357421
"5931","brookings",2013-07-21,0,50,2013,2013,202,29,101,3,15.1772420375411,0.10825107357421
"5932","brookings",2017-06-20,0,10,2017,2017,171,25,101,3,-15.8227579624589,0.00766209914064913
"5933","brookings",2008-06-30,0,6,2008,2008,182,26,101,3,-4.82275796245889,0.00639655282500795
"5934","brookings",2013-07-12,0,50,2013,2013,193,27,101,3,6.17724203754111,0.0658407949553827
"5935","brookings",2016-07-15,0,4,2016,2016,197,28,101,3,10.1772420375411,0.0757732242006462
"5936","brookings",2008-07-04,0,5,2008,2008,186,26,101,3,-0.822757962458894,0.00795856080578476
"5937","brookings",2014-06-25,0,16,2014,2014,176,25,101,3,-10.8227579624589,0.00560867207429397
"5938","brookings",2013-07-18,0,50,2013,2013,199,28,101,3,12.1772420375411,0.0919581704976271
"5939","brookings",2015-06-10,0,5,2015,2015,161,23,101,3,-25.8227579624589,0.00191591661955962
"5940","brookings",2014-06-19,0,1,2014,2014,170,24,101,3,-16.8227579624589,0.00402807128077326
